account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,current_mrr,current_arr,is_trial,total_usage_count,ticket_count,avg_satisfaction,escalation_rate,has_upgraded,has_downgraded,tenure_days,churn_target,churn_probability,revenue_at_risk,churn_probability_percent,priority,recommended_action
A-92a333,Company_116,FinTech,US,2023-03-24,event,Basic,9.0,171.0,2052.0,False,285,4.0,,0.25,False,True,556,0,0.1262320727295099,21.5856844367462,12.623207272950996,Low,Proactive retention outreach
A-c608c8,Company_199,DevTools,DE,2023-04-27,ads,Basic,5.0,95.0,1140.0,False,375,2.0,3.0,0.0,True,True,522,0,0.2192221268715848,20.826102052800564,21.92221268715849,Low,Customer satisfaction outreach
A-439b2f,Company_152,DevTools,US,2024-02-21,ads,Basic,4.0,76.0,912.0,False,153,2.0,,0.0,False,False,222,1,0.2653253612071082,20.164727451740227,26.532536120710827,Low,Product adoption outreach
A-54ecc2,Company_289,Cybersecurity,US,2023-06-11,partner,Basic,6.0,114.0,1368.0,False,550,4.0,5.0,0.0,False,True,477,1,0.1602934130469298,18.27344908735001,16.029341304692988,Low,Proactive retention outreach
A-13466a,Company_196,DevTools,AU,2023-10-22,event,Basic,9.0,171.0,2052.0,False,167,2.0,5.0,0.0,False,False,344,0,0.1028357204249553,17.584908192667367,10.283572042495535,Low,Product adoption outreach
A-f19b24,Company_462,Cybersecurity,US,2023-01-10,organic,Basic,29.0,551.0,6612.0,False,82,2.0,4.0,0.5,False,False,629,0,0.0275970202101681,15.205958135802632,2.759702021016812,Low,Priority support intervention
A-e6afc1,Company_346,DevTools,US,2023-02-24,ads,Pro,2.0,98.0,1176.0,False,638,0.0,,0.0,False,False,584,0,0.1517902231995583,14.875441873556712,15.179022319955829,Low,Proactive retention outreach
A-462d45,Company_13,Cybersecurity,US,2024-01-15,partner,Basic,61.0,0.0,0.0,True,588,3.0,4.0,0.0,True,True,259,0,0.2288535211934023,0.0,22.88535211934023,Low,Proactive retention outreach
A-19b2c8,Company_476,DevTools,IN,2023-06-06,other,Enterprise,20.0,0.0,0.0,True,513,3.0,4.666666666666667,0.0,True,False,482,0,0.2469281853812951,0.0,24.69281853812951,Low,Proactive retention outreach
A-d792a6,Company_486,DevTools,US,2023-01-23,organic,Enterprise,58.0,0.0,0.0,True,598,3.0,4.0,0.0,True,True,616,0,0.086590856063274,0.0,8.659085606327407,Low,Proactive retention outreach
A-aa9511,Company_203,DevTools,US,2023-10-10,other,Enterprise,58.0,0.0,0.0,True,536,2.0,4.0,0.0,False,False,356,0,0.2071420633193046,0.0,20.714206331930463,Low,Proactive retention outreach
A-313be3,Company_136,EdTech,US,2023-11-15,partner,Basic,47.0,0.0,0.0,True,478,3.0,,0.0,True,False,320,0,0.1812972527448856,0.0,18.129725274488568,Low,Proactive retention outreach
A-f97b9a,Company_159,FinTech,US,2023-07-09,event,Basic,65.0,0.0,0.0,True,473,6.0,3.6666666666666665,0.0,False,False,449,0,0.200520463755987,0.0,20.052046375598707,Low,Proactive retention outreach
A-10b8f2,Company_151,HealthTech,DE,2023-01-11,organic,Basic,47.0,0.0,0.0,True,485,3.0,4.333333333333333,0.0,True,False,628,0,0.0788135562120038,0.0,7.881355621200383,Low,Proactive retention outreach
A-eafc6e,Company_149,DevTools,US,2023-07-06,partner,Pro,31.0,0.0,0.0,True,279,1.0,,0.0,False,False,452,1,0.1314798715705354,0.0,13.147987157053542,Low,Proactive retention outreach
A-417d2f,Company_285,Cybersecurity,IN,2023-07-04,partner,Enterprise,14.0,0.0,0.0,True,650,4.0,4.333333333333333,0.0,True,False,454,0,0.2849312352098115,0.0,28.49312352098116,Low,Proactive retention outreach
A-702032,Company_186,HealthTech,US,2023-10-03,ads,Basic,28.0,0.0,0.0,True,251,4.0,3.0,0.0,False,False,363,0,0.2343975195756248,0.0,23.43975195756249,Low,Customer satisfaction outreach
A-39b19f,Company_176,FinTech,US,2023-02-03,partner,Enterprise,24.0,0.0,0.0,True,513,5.0,4.0,0.0,True,True,605,0,0.1681256627741101,0.0,16.812566277411012,Low,Proactive retention outreach
A-05d3b3,Company_213,DevTools,AU,2023-05-28,ads,Enterprise,9.0,0.0,0.0,True,593,5.0,4.333333333333333,0.0,False,False,491,0,0.20280765014623,0.0,20.280765014623004,Low,Proactive retention outreach
A-e1b9cd,Company_484,DevTools,US,2023-02-26,event,Pro,40.0,0.0,0.0,True,804,1.0,3.0,0.0,False,True,582,1,0.1868925446955724,0.0,18.68925446955724,Low,Customer satisfaction outreach
A-9a532a,Company_333,HealthTech,US,2024-07-06,partner,Basic,62.0,0.0,0.0,True,155,2.0,,0.0,False,False,86,0,0.2429761561002363,0.0,24.29761561002363,Low,Product adoption outreach
A-e51ec7,Company_113,FinTech,CA,2023-09-23,partner,Enterprise,2.0,0.0,0.0,True,384,2.0,,0.0,True,True,373,0,0.2445661534697045,0.0,24.45661534697045,Low,Proactive retention outreach
A-7d514c,Company_119,HealthTech,DE,2024-02-03,organic,Basic,17.0,0.0,0.0,True,451,2.0,5.0,0.0,True,False,240,0,0.2415534246061912,0.0,24.155342460619124,Low,Proactive retention outreach
A-756192,Company_390,FinTech,IN,2023-06-11,other,Enterprise,19.0,0.0,0.0,True,560,3.0,4.0,0.0,True,False,477,0,0.286417773900426,0.0,28.6417773900426,Low,Proactive retention outreach
A-69fad4,Company_103,FinTech,UK,2023-04-06,ads,Pro,13.0,0.0,0.0,True,334,4.0,3.6666666666666665,0.0,False,False,543,0,0.2291728035617001,0.0,22.917280356170014,Low,Proactive retention outreach
A-3a5ad8,Company_94,HealthTech,US,2023-12-05,organic,Enterprise,9.0,0.0,0.0,True,458,3.0,4.0,0.0,True,True,300,0,0.2497146088482782,0.0,24.971460884827824,Low,Proactive retention outreach
A-3b37d9,Company_384,FinTech,US,2023-01-27,event,Enterprise,23.0,0.0,0.0,True,386,5.0,4.5,0.0,True,False,612,1,0.1138751638137098,0.0,11.387516381370984,Low,Proactive retention outreach
A-b44e3e,Company_383,Cybersecurity,UK,2024-02-12,ads,Pro,40.0,0.0,0.0,True,340,3.0,4.333333333333333,0.0,True,False,231,0,0.2724417417905488,0.0,27.24417417905488,Low,Proactive retention outreach
A-f44180,Company_376,Cybersecurity,UK,2023-02-13,event,Enterprise,35.0,0.0,0.0,True,440,2.0,5.0,0.0,False,False,595,0,0.0731523746609297,0.0,7.315237466092974,Low,Proactive retention outreach
A-e19ff6,Company_411,Cybersecurity,UK,2023-07-28,partner,Enterprise,3.0,0.0,0.0,True,408,3.0,4.666666666666667,0.0,False,False,430,0,0.2041516993359425,0.0,20.41516993359425,Low,Proactive retention outreach
A-4e0e85,Company_409,DevTools,US,2023-09-08,organic,Basic,15.0,0.0,0.0,True,230,2.0,5.0,0.0,False,False,388,0,0.1073214029638505,0.0,10.732140296385053,Low,Proactive retention outreach
A-72799b,Company_394,DevTools,FR,2023-11-13,event,Pro,30.0,0.0,0.0,True,491,2.0,4.5,0.5,True,True,322,0,0.1991673194640458,0.0,19.916731946404585,Low,Priority support intervention
A-c7e58b,Company_404,HealthTech,IN,2023-06-25,other,Pro,16.0,0.0,0.0,True,324,3.0,3.333333333333333,0.0,False,False,463,0,0.268622658282496,0.0,26.8622658282496,Low,Proactive retention outreach
A-1d5444,Company_427,Cybersecurity,US,2024-01-18,partner,Pro,24.0,0.0,0.0,True,526,1.0,4.0,0.0,True,False,256,0,0.2431281909828914,0.0,24.312819098289147,Low,Proactive retention outreach
A-9208f0,Company_79,EdTech,US,2023-05-11,organic,Basic,17.0,0.0,0.0,True,488,7.0,3.5,0.1428571428571428,True,False,508,1,0.1768235476299538,0.0,17.68235476299538,Low,Proactive retention outreach
A-337bc1,Company_424,Cybersecurity,US,2023-07-19,organic,Pro,30.0,0.0,0.0,True,367,2.0,4.5,0.5,True,True,439,0,0.0777445580993265,0.0,7.774455809932655,Low,Priority support intervention
A-40a557,Company_86,Cybersecurity,AU,2023-12-03,partner,Pro,18.0,0.0,0.0,True,376,5.0,3.0,0.0,False,False,302,0,0.2609831879050012,0.0,26.09831879050012,Low,Customer satisfaction outreach
A-1e6fc3,Company_434,EdTech,FR,2023-12-06,other,Basic,11.0,0.0,0.0,True,232,5.0,3.6666666666666665,0.0,False,False,299,0,0.2189183453306873,0.0,21.89183453306874,Low,Proactive retention outreach
A-7f4db3,Company_441,FinTech,US,2023-03-05,other,Enterprise,4.0,0.0,0.0,True,693,5.0,3.25,0.2,False,False,575,0,0.2972597606427833,0.0,29.72597606427833,Low,Proactive retention outreach
A-798a3f,Company_463,DevTools,FR,2023-10-19,other,Enterprise,12.0,0.0,0.0,True,308,4.0,4.0,0.0,True,False,347,0,0.2482477246681775,0.0,24.824772466817755,Low,Proactive retention outreach
A-3b5cd1,Company_49,FinTech,US,2023-09-12,event,Enterprise,55.0,0.0,0.0,True,425,4.0,4.0,0.0,True,True,384,0,0.184953724061271,0.0,18.49537240612711,Low,Proactive retention outreach
A-cc98bc,Company_469,DevTools,US,2023-05-24,ads,Basic,32.0,0.0,0.0,True,456,3.0,4.0,0.0,True,False,495,0,0.1614291045063391,0.0,16.14291045063392,Low,Proactive retention outreach
A-1f0ac7,Company_3,HealthTech,UK,2023-08-27,other,Pro,24.0,0.0,0.0,True,337,2.0,,0.0,True,False,400,1,0.2380009970781302,0.0,23.80009970781302,Low,Proactive retention outreach
A-117171,Company_135,HealthTech,FR,2024-09-12,organic,,,,,,193,5.0,3.5,0.2,0,0,18,1,0.394963614436987,,39.4963614436987,Low,Product adoption outreach
A-ab438f,Company_233,Cybersecurity,US,2024-09-13,ads,,,,,,340,2.0,3.5,0.0,0,0,17,1,0.3880017115829075,,38.80017115829075,Low,Proactive retention outreach
A-0baac2,Company_264,FinTech,DE,2024-05-30,organic,,,,,,179,6.0,4.333333333333333,0.0,False,False,123,1,0.3930250796406621,,39.302507964066216,Low,Product adoption outreach
